episode,mode,mode_episode,score,reward,epsilon
909,train,909,3,1,0.947051
910,train,910,8,6,0.946994
911,train,911,39,37,0.946937
912,train,912,44,42,0.946881
913,train,913,6,4,0.946824
914,train,914,1,-1,0.946767
915,train,915,4,2,0.94671
916,train,916,2,0,0.946654
917,train,917,13,11,0.946597
918,train,918,8,6,0.94654
919,train,919,24,22,0.946484
920,train,920,5,3,0.946427
921,train,921,8,6,0.94637
922,train,922,30,28,0.946313
923,train,923,55,53,0.946257
924,train,924,5,3,0.9462
925,train,925,11,9,0.946143
926,train,926,43,41,0.946087
927,train,927,15,13,0.94603
928,train,928,2,0,0.945973
929,train,929,24,22,0.945917
930,train,930,19,17,0.94586
931,train,931,0,-2,0.945803
932,train,932,2,0,0.945747
933,train,933,0,-2,0.94569
934,train,934,15,13,0.945633
935,train,935,0,-2,0.945577
936,train,936,23,21,0.94552
937,train,937,27,25,0.945463
938,train,938,8,6,0.945407
939,train,939,7,5,0.94535
940,train,940,52,50,0.945293
941,train,941,2,0,0.945237
942,train,942,0,-2,0.94518
943,train,943,5,3,0.945124
944,train,944,10,8,0.945067
945,train,945,9,7,0.94501
946,train,946,3,1,0.944954
947,train,947,5,3,0.944897
948,train,948,40,38,0.94484
949,train,949,1,-1,0.944784
950,train,950,21,19,0.944727
951,train,951,31,29,0.944671
952,train,952,53,51,0.944614
953,train,953,20,18,0.944557
954,train,954,4,2,0.944501
955,train,955,13,11,0.944444
956,train,956,26,24,0.944388
957,train,957,5,3,0.944331
958,train,958,41,39,0.944275
959,train,959,34,32,0.944218
960,train,960,9,7,0.944161
961,train,961,20,18,0.944105
962,train,962,1,-1,0.944048
963,train,963,2,0,0.943992
964,train,964,16,14,0.943935
965,train,965,9,7,0.943879
966,train,966,11,9,0.943822
967,train,967,26,24,0.943766
968,train,968,4,2,0.943709
969,train,969,5,3,0.943652
970,train,970,30,28,0.943596
971,train,971,0,-2,0.943539
972,train,972,1,-1,0.943483
973,train,973,59,57,0.943426
974,train,974,0,-2,0.94337
975,train,975,25,23,0.943313
976,train,976,0,-2,0.943257
977,train,977,23,21,0.9432
978,train,978,3,1,0.943144
979,train,979,4,2,0.943087
980,train,980,2,0,0.943031
981,train,981,21,19,0.942974
982,train,982,6,4,0.942918
983,train,983,0,-2,0.942861
984,train,984,51,49,0.942805
985,train,985,0,-2,0.942748
986,train,986,26,24,0.942692
987,train,987,0,-2,0.942635
988,train,988,13,11,0.942579
989,train,989,0,-2,0.942522
990,train,990,6,4,0.942466
991,train,991,2,0,0.942409
992,train,992,24,22,0.942353
993,train,993,1,-1,0.942296
994,train,994,0,-2,0.94224
995,train,995,9,7,0.942184
996,train,996,1,-1,0.942127
997,train,997,10,8,0.942071
998,train,998,30,28,0.942014
999,train,999,5,3,0.941958
1000,train,1000,11,9,0.941901
1001,train,1001,5,3,0.941845
1002,train,1002,19,17,0.941788
1003,train,1003,0,-2,0.941732
1004,train,1004,34,32,0.941676
1005,train,1005,2,0,0.941619
1006,train,1006,22,20,0.941563
1007,train,1007,17,15,0.941506
1008,train,1008,9,7,0.94145
1009,train,1009,14,12,0.941394
1010,train,1010,0,-2,0.941337
1011,train,1011,13,11,0.941281
1012,train,1012,4,2,0.941224
1013,train,1013,13,11,0.941168
1014,train,1014,0,-2,0.941112
1015,train,1015,4,2,0.941055
1016,train,1016,40,38,0.940999
1017,train,1017,26,24,0.940942
1018,train,1018,16,14,0.940886
1019,train,1019,0,-2,0.94083
1020,train,1020,3,1,0.940773
1021,train,1021,20,18,0.940717
1022,train,1022,4,2,0.940661
1023,train,1023,0,-2,0.940604
1024,train,1024,15,13,0.940548
1025,train,1025,4,2,0.940492
1026,train,1026,17,15,0.940435
1027,train,1027,8,6,0.940379
1028,train,1028,0,-2,0.940323
1029,train,1029,3,1,0.940266
1030,train,1030,6,4,0.94021
1031,train,1031,3,1,0.940154
1032,train,1032,1,-1,0.940097
1033,train,1033,4,2,0.940041
1034,train,1034,4,2,0.939985
1035,train,1035,8,6,0.939928
1036,train,1036,19,17,0.939872
1037,train,1037,6,4,0.939816
1038,train,1038,4,2,0.939759
1039,train,1039,24,22,0.939703
1040,train,1040,12,10,0.939647
1041,train,1041,38,36,0.93959
1042,train,1042,18,16,0.939534
1043,train,1043,8,6,0.939478
1044,train,1044,1,-1,0.939422
1045,train,1045,12,10,0.939365
1046,train,1046,23,21,0.939309
1047,train,1047,39,37,0.939253
1048,train,1048,1,-1,0.939196
1049,train,1049,50,48,0.93914
1050,train,1050,3,1,0.939084
1051,train,1051,2,0,0.939028
1052,train,1052,1,-1,0.938971
1053,train,1053,0,-2,0.938915
1054,train,1054,16,14,0.938859
1055,train,1055,1,-1,0.938803
1056,train,1056,27,25,0.938746
1057,train,1057,0,-2,0.93869
1058,train,1058,0,-2,0.938634
1059,train,1059,13,11,0.938578
1060,train,1060,3,1,0.938521
1061,train,1061,5,3,0.938465
1062,train,1062,0,-2,0.938409
1063,train,1063,37,35,0.938353
1064,train,1064,6,4,0.938297
1065,train,1065,3,1,0.93824
1066,train,1066,4,2,0.938184
1067,train,1067,8,6,0.938128
1068,train,1068,7,5,0.938072
1069,train,1069,21,19,0.938015
1070,train,1070,8,6,0.937959
1071,train,1071,0,-2,0.937903
1072,train,1072,24,22,0.937847
1073,train,1073,3,1,0.937791
1074,train,1074,20,18,0.937735
1075,train,1075,21,19,0.937678
1076,train,1076,0,-2,0.937622
1077,train,1077,21,19,0.937566
1078,train,1078,7,5,0.93751
1079,train,1079,0,-2,0.937454
1080,train,1080,7,5,0.937397
1081,train,1081,22,20,0.937341
1082,train,1082,0,-2,0.937285
1083,train,1083,0,-2,0.937229
1084,train,1084,10,8,0.937173
1085,train,1085,4,2,0.937117
1086,train,1086,0,-2,0.937061
1087,train,1087,1,-1,0.937004
1088,train,1088,22,20,0.936948
1089,train,1089,0,-2,0.936892
1090,train,1090,0,-2,0.936836
1091,train,1091,29,27,0.93678
1092,train,1092,0,-2,0.936724
1093,train,1093,53,51,0.936668
1094,train,1094,0,-2,0.936611
1095,train,1095,0,-2,0.936555
1096,train,1096,5,3,0.936499
1097,train,1097,0,-2,0.936443
1098,train,1098,33,31,0.936387
1099,train,1099,12,10,0.936331
1100,train,1100,30,28,0.936275
1101,train,1101,21,19,0.936219
1102,train,1102,56,54,0.936163
1103,train,1103,41,39,0.936107
1104,train,1104,45,43,0.93605
1105,train,1105,0,-2,0.935994
1106,train,1106,52,50,0.935938
1107,train,1107,0,-2,0.935882
1108,train,1108,12,10,0.935826
1109,train,1109,3,1,0.93577
1110,train,1110,9,7,0.935714
1111,train,1111,15,13,0.935658
1112,train,1112,3,1,0.935602
1113,train,1113,64,62,0.935546
1114,train,1114,29,27,0.93549
1115,train,1115,16,14,0.935434
1116,train,1116,53,51,0.935378
1117,train,1117,3,1,0.935322
1118,train,1118,12,10,0.935266
1119,train,1119,2,0,0.93521
1120,train,1120,13,11,0.935154
1121,train,1121,0,-2,0.935098
1122,train,1122,0,-2,0.935042
1123,train,1123,6,4,0.934986
1124,train,1124,0,-2,0.93493
1125,train,1125,21,19,0.934873
1126,train,1126,5,3,0.934817
1127,train,1127,7,5,0.934761
1128,train,1128,5,3,0.934705
1129,train,1129,10,8,0.934649
1130,train,1130,0,-2,0.934593
1131,train,1131,20,18,0.934537
1132,train,1132,31,29,0.934481
1133,train,1133,4,2,0.934425
1134,train,1134,44,42,0.93437
1135,train,1135,2,0,0.934314
1136,train,1136,13,11,0.934258
1137,train,1137,12,10,0.934202
1138,train,1138,10,8,0.934146
1139,train,1139,3,1,0.93409
1140,train,1140,2,0,0.934034
1141,train,1141,13,11,0.933978
1142,train,1142,0,-2,0.933922
1143,train,1143,0,-2,0.933866
1144,train,1144,2,0,0.93381
1145,train,1145,0,-2,0.933754
1146,train,1146,24,22,0.933698
1147,train,1147,26,24,0.933642
1148,train,1148,59,57,0.933586
1149,train,1149,4,2,0.93353
1150,train,1150,0,-2,0.933474
1151,train,1151,6,4,0.933418
1152,train,1152,6,4,0.933362
1153,train,1153,0,-2,0.933306
1154,train,1154,51,49,0.933251
1155,train,1155,4,2,0.933195
1156,train,1156,0,-2,0.933139
1157,train,1157,5,3,0.933083
1158,train,1158,28,26,0.933027
1159,train,1159,23,21,0.932971
1160,train,1160,5,3,0.932915
1161,train,1161,0,-2,0.932859
1162,train,1162,0,-2,0.932803
1163,train,1163,5,3,0.932747
1164,train,1164,15,13,0.932692
1165,train,1165,6,4,0.932636
1166,train,1166,0,-2,0.93258
1167,train,1167,56,54,0.932524
1168,train,1168,8,6,0.932468
1169,train,1169,33,31,0.932412
1170,train,1170,0,-2,0.932356
1171,train,1171,9,7,0.9323
1172,train,1172,4,2,0.932245
1173,train,1173,6,4,0.932189
1174,train,1174,0,-2,0.932133
1175,train,1175,58,56,0.932077
1176,train,1176,5,3,0.932021
1177,train,1177,9,7,0.931965
1178,train,1178,0,-2,0.93191
1179,train,1179,31,29,0.931854
1180,train,1180,6,4,0.931798
1181,train,1181,4,2,0.931742
1182,train,1182,10,8,0.931686
1183,train,1183,3,1,0.93163
1184,train,1184,0,-2,0.931575
1185,train,1185,4,2,0.931519
1186,train,1186,0,-2,0.931463
1187,train,1187,22,20,0.931407
1188,train,1188,0,-2,0.931351
1189,train,1189,58,56,0.931296
1190,train,1190,2,0,0.93124
1191,train,1191,0,-2,0.931184
1192,train,1192,11,9,0.931128
1193,train,1193,14,12,0.931072
1194,train,1194,0,-2,0.931017
1195,train,1195,8,6,0.930961
1196,train,1196,0,-2,0.930905
1197,train,1197,22,20,0.930849
1198,train,1198,27,25,0.930794
1199,train,1199,14,12,0.930738
1200,train,1200,2,0,0.930682
1201,train,1201,2,0,0.930626
1202,train,1202,13,11,0.93057
1203,train,1203,1,-1,0.930515
1204,train,1204,5,3,0.930459
1205,train,1205,36,34,0.930403
1206,train,1206,8,6,0.930347
1207,train,1207,4,2,0.930292
1208,train,1208,12,10,0.930236
1209,train,1209,5,3,0.93018
1210,train,1210,9,7,0.930125
1211,train,1211,10,8,0.930069
1212,train,1212,0,-2,0.930013
1213,train,1213,11,9,0.929957
1214,train,1214,3,1,0.929902
1215,train,1215,0,-2,0.929846
1216,train,1216,42,40,0.92979
1217,train,1217,30,28,0.929735
1218,train,1218,15,13,0.929679
1219,train,1219,1,-1,0.929623
1220,train,1220,0,-2,0.929567
1221,train,1221,17,15,0.929512
1222,train,1222,0,-2,0.929456
1223,train,1223,50,48,0.9294
1224,train,1224,0,-2,0.929345
1225,train,1225,0,-2,0.929289
1226,train,1226,26,24,0.929233
1227,train,1227,23,21,0.929178
1228,train,1228,6,4,0.929122
1229,train,1229,16,14,0.929066
1230,train,1230,41,39,0.929011
1231,train,1231,0,-2,0.928955
1232,train,1232,17,15,0.928899
1233,train,1233,43,41,0.928844
1234,train,1234,8,6,0.928788
1235,train,1235,0,-2,0.928732
1236,train,1236,42,40,0.928677
1237,train,1237,0,-2,0.928621
1238,train,1238,10,8,0.928565
1239,train,1239,1,-1,0.92851
1240,train,1240,1,-1,0.928454
1241,train,1241,40,38,0.928399
1242,train,1242,6,4,0.928343
1243,train,1243,33,31,0.928287
1244,train,1244,25,23,0.928232
1245,train,1245,2,0,0.928176
1246,train,1246,2,0,0.92812
1247,train,1247,0,-2,0.928065
1248,train,1248,0,-2,0.928009
1249,train,1249,18,16,0.927954
1250,train,1250,3,1,0.927898
1251,train,1251,0,-2,0.927842
1252,train,1252,3,1,0.927787
1253,train,1253,44,42,0.927731
1254,train,1254,56,54,0.927676
1255,train,1255,5,3,0.92762
1256,train,1256,0,-2,0.927565
1257,train,1257,38,36,0.927509
1258,train,1258,11,9,0.927453
1259,train,1259,14,12,0.927398
1260,train,1260,4,2,0.927342
1261,train,1261,18,16,0.927287
1262,train,1262,5,3,0.927231
1263,train,1263,6,4,0.927176
1264,train,1264,24,22,0.92712
1265,train,1265,39,37,0.927065
1266,train,1266,3,1,0.927009
1267,train,1267,13,11,0.926953
1268,train,1268,7,5,0.926898
1269,train,1269,19,17,0.926842
1270,train,1270,1,-1,0.926787
1271,train,1271,5,3,0.926731
1272,train,1272,2,0,0.926676
1273,train,1273,16,14,0.92662
1274,train,1274,4,2,0.926565
1275,train,1275,10,8,0.926509
1276,train,1276,43,41,0.926454
1277,train,1277,57,55,0.926398
1278,train,1278,1,-1,0.926343
1279,train,1279,7,5,0.926287
1280,train,1280,0,-2,0.926232
1281,train,1281,18,16,0.926176
1282,train,1282,60,58,0.926121
1283,train,1283,5,3,0.926065
1284,train,1284,13,11,0.92601
1285,train,1285,0,-2,0.925954
1286,train,1286,12,10,0.925899
1287,train,1287,29,27,0.925843
1288,train,1288,3,1,0.925788
1289,train,1289,13,11,0.925732
1290,train,1290,49,47,0.925677
1291,train,1291,19,17,0.925621
1292,train,1292,48,46,0.925566
1293,train,1293,58,56,0.925511
1294,train,1294,3,1,0.925455
1295,train,1295,5,3,0.9254
1296,train,1296,56,54,0.925344
1297,train,1297,13,11,0.925289
1298,train,1298,13,11,0.925233
1299,train,1299,4,2,0.925178
1300,train,1300,0,-2,0.925122
1301,train,1301,11,9,0.925067
1302,train,1302,0,-2,0.925012
1303,train,1303,4,2,0.924956
1304,train,1304,8,6,0.924901
1305,train,1305,9,7,0.924845
1306,train,1306,21,19,0.92479
1307,train,1307,4,2,0.924735
1308,train,1308,55,53,0.924679
1309,train,1309,5,3,0.924624
1310,train,1310,25,23,0.924568
1311,train,1311,25,23,0.924513
1312,train,1312,4,2,0.924458
1313,train,1313,0,-2,0.924402
1314,train,1314,3,1,0.924347
1315,train,1315,61,59,0.924291
1316,train,1316,4,2,0.924236
1317,train,1317,0,-2,0.924181
1318,train,1318,4,2,0.924125
1319,train,1319,23,21,0.92407
1320,train,1320,23,21,0.924015
1321,train,1321,46,44,0.923959
1322,train,1322,3,1,0.923904
1323,train,1323,6,4,0.923849
1324,train,1324,17,15,0.923793
1325,train,1325,0,-2,0.923738
1326,train,1326,8,6,0.923682
1327,train,1327,0,-2,0.923627
1328,train,1328,6,4,0.923572
1329,train,1329,29,27,0.923516
1330,train,1330,0,-2,0.923461
1331,train,1331,44,42,0.923406
1332,train,1332,5,3,0.92335
1333,train,1333,22,20,0.923295
1334,train,1334,19,17,0.92324
1335,train,1335,23,21,0.923185
1336,train,1336,20,18,0.923129
1337,train,1337,3,1,0.923074
1338,train,1338,11,9,0.923019
1339,train,1339,12,10,0.922963
1340,train,1340,4,2,0.922908
1341,train,1341,24,22,0.922853
1342,train,1342,34,32,0.922797
1343,train,1343,14,12,0.922742
1344,train,1344,4,2,0.922687
1345,train,1345,6,4,0.922632
1346,train,1346,2,0,0.922576
1347,train,1347,13,11,0.922521
1348,train,1348,20,18,0.922466
1349,train,1349,10,8,0.92241
1350,train,1350,29,27,0.922355
1351,train,1351,0,-2,0.9223
1352,train,1352,2,0,0.922245
1353,train,1353,0,-2,0.922189
1354,train,1354,0,-2,0.922134
1355,train,1355,58,56,0.922079
1356,train,1356,51,49,0.922024
1357,train,1357,0,-2,0.921968
1358,train,1358,26,24,0.921913
1359,train,1359,23,21,0.921858
1360,train,1360,51,49,0.921803
1361,train,1361,0,-2,0.921748
1362,train,1362,31,29,0.921692
1363,train,1363,12,10,0.921637
1364,train,1364,5,3,0.921582
1365,train,1365,0,-2,0.921527
1366,train,1366,6,4,0.921471
1367,train,1367,2,0,0.921416
1368,train,1368,6,4,0.921361
1369,train,1369,18,16,0.921306
1370,train,1370,61,59,0.921251
1371,train,1371,2,0,0.921195
1372,train,1372,0,-2,0.92114
1373,train,1373,4,2,0.921085
1374,train,1374,6,4,0.92103
1375,train,1375,3,1,0.920975
1376,train,1376,22,20,0.92092
1377,train,1377,28,26,0.920864
1378,train,1378,7,5,0.920809
1379,train,1379,40,38,0.920754
1380,train,1380,9,7,0.920699
1381,train,1381,7,5,0.920644
1382,train,1382,18,16,0.920589
1383,train,1383,14,12,0.920533
1384,train,1384,0,-2,0.920478
1385,train,1385,11,9,0.920423
1386,train,1386,15,13,0.920368
1387,train,1387,18,16,0.920313
1388,train,1388,59,57,0.920258
1389,train,1389,18,16,0.920202
1390,train,1390,31,29,0.920147
1391,train,1391,0,-2,0.920092
1392,train,1392,7,5,0.920037
1393,train,1393,25,23,0.919982
1394,train,1394,8,6,0.919927
1395,train,1395,3,1,0.919872
1396,train,1396,55,53,0.919817
1397,train,1397,9,7,0.919762
1398,train,1398,18,16,0.919706
1399,train,1399,24,22,0.919651
1400,train,1400,2,0,0.919596
1401,train,1401,35,33,0.919541
1402,train,1402,0,-2,0.919486
1403,train,1403,14,12,0.919431
1404,train,1404,5,3,0.919376
1405,train,1405,5,3,0.919321
1406,train,1406,44,42,0.919266
1407,train,1407,8,6,0.919211
1408,train,1408,2,0,0.919156
1409,train,1409,10,8,0.9191
1410,train,1410,55,53,0.919045
1411,train,1411,56,54,0.91899
1412,train,1412,10,8,0.918935
1413,train,1413,5,3,0.91888
1414,train,1414,3,1,0.918825
1415,train,1415,37,35,0.91877
1416,train,1416,3,1,0.918715
1417,train,1417,7,5,0.91866
1418,train,1418,8,6,0.918605
1419,train,1419,16,14,0.91855
1420,train,1420,9,7,0.918495
1421,train,1421,7,5,0.91844
1422,train,1422,42,40,0.918385
1423,train,1423,20,18,0.91833
1424,train,1424,5,3,0.918275
1425,train,1425,1,-1,0.91822
1426,train,1426,28,26,0.918165
1427,train,1427,37,35,0.91811
1428,train,1428,7,5,0.918055
1429,train,1429,23,21,0.918
1430,train,1430,1,-1,0.917945
1431,train,1431,59,57,0.91789
1432,train,1432,57,55,0.917835
1433,train,1433,0,-2,0.91778
1434,train,1434,43,41,0.917725
1435,train,1435,6,4,0.91767
1436,train,1436,52,50,0.917615
1437,train,1437,31,29,0.91756
1438,train,1438,2,0,0.917505
1439,train,1439,9,7,0.91745
1440,train,1440,25,23,0.917395
1441,train,1441,0,-2,0.91734
1442,train,1442,16,14,0.917285
1443,train,1443,23,21,0.91723
1444,train,1444,43,41,0.917175
1445,train,1445,0,-2,0.91712
1446,train,1446,4,2,0.917065
1447,train,1447,22,20,0.91701
1448,train,1448,41,39,0.916955
1449,train,1449,57,55,0.9169
1450,train,1450,0,-2,0.916845
1451,train,1451,23,21,0.916791
1452,train,1452,7,5,0.916736
1453,train,1453,39,37,0.916681
1454,train,1454,2,0,0.916626
1455,train,1455,17,15,0.916571
1456,train,1456,51,49,0.916516
1457,train,1457,48,46,0.916461
1458,train,1458,20,18,0.916406
1459,train,1459,5,3,0.916351
1460,train,1460,0,-2,0.916296
1461,train,1461,1,-1,0.916241
1462,train,1462,0,-2,0.916187
1463,train,1463,5,3,0.916132
1464,train,1464,40,38,0.916077
1465,train,1465,1,-1,0.916022
1466,train,1466,5,3,0.915967
1467,train,1467,25,23,0.915912
1468,train,1468,0,-2,0.915857
1469,train,1469,0,-2,0.915802
1470,train,1470,8,6,0.915747
1471,train,1471,6,4,0.915693
1472,train,1472,10,8,0.915638
1473,train,1473,16,14,0.915583
1474,train,1474,0,-2,0.915528
1475,train,1475,0,-2,0.915473
1476,train,1476,34,32,0.915418
1477,train,1477,13,11,0.915364
1478,train,1478,0,-2,0.915309
1479,train,1479,2,0,0.915254
1480,train,1480,5,3,0.915199
1481,train,1481,0,-2,0.915144
1482,train,1482,22,20,0.915089
1483,train,1483,12,10,0.915035
1484,train,1484,3,1,0.91498
1485,train,1485,0,-2,0.914925
1486,train,1486,17,15,0.91487
1487,train,1487,13,11,0.914815
1488,train,1488,0,-2,0.91476
1489,train,1489,42,40,0.914706
1490,train,1490,0,-2,0.914651
1491,train,1491,6,4,0.914596
1492,train,1492,14,12,0.914541
1493,train,1493,52,50,0.914486
1494,train,1494,5,3,0.914432
1495,train,1495,6,4,0.914377
1496,train,1496,14,12,0.914322
1497,train,1497,3,1,0.914267
1498,train,1498,3,1,0.914213
1499,train,1499,36,34,0.914158
1500,train,1500,5,3,0.914103
1501,train,1501,3,1,0.914048
1502,train,1502,4,2,0.913993
1503,train,1503,25,23,0.913939
1504,train,1504,20,18,0.913884
1505,train,1505,19,17,0.913829
1506,train,1506,23,21,0.913774
1507,train,1507,43,41,0.91372
1508,train,1508,9,7,0.913665
1509,train,1509,15,13,0.91361
1510,train,1510,13,11,0.913555
1511,train,1511,9,7,0.913501
1512,train,1512,6,4,0.913446
1513,train,1513,10,8,0.913391
1514,train,1514,37,35,0.913337
1515,train,1515,7,5,0.913282
1516,train,1516,23,21,0.913227
1517,train,1517,24,22,0.913172
1518,train,1518,5,3,0.913118
1519,train,1519,12,10,0.913063
1520,train,1520,13,11,0.913008
1521,train,1521,4,2,0.912954
1522,train,1522,29,27,0.912899
1523,train,1523,20,18,0.912844
1524,train,1524,6,4,0.912789
1525,train,1525,1,-1,0.912735
